,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
34,20200326,6423.29084428,36,10,2,0,0,1,0,1,50,15,0.2753623188405797,8,50,-0.3102176470588235,16.186363636363634,26.65961538461539,10.0,0.9363821640314001,0.5622529644268774,19.985388158312688,0.516798418972332,25.75344239418115,0.7944664031620553,42-58%
35,20200327,6337.59678232,36,5,0,0,0,0,0,1,42,10,0.3538461538461538,9,42,-2.178078571428572,13.32857142857143,26.279807692307692,10.0,-0.851831336231264,0.44664031620553357,16.312736291486292,0.3241106719367589,24.641002349322626,0.7411067193675889,42-58%
36,20200330,6329.64579729,28,6,2,0,0,0,0,0,36,25,0.217391304347826,3,36,3.2208,9.442105263157895,25.9,10.0,-2.8304643544715056,0.3527667984189723,12.105492139439509,0.12747035573122534,23.261771448699164,0.6679841897233201,10-42%
37,20200331,5616.185611239999,53,6,1,1,0,0,0,0,61,7,0.1973684210526315,4,61,2.5070625,14.012931034482758,25.715441176470584,10.0,-3.5875511633173183,0.3231225296442688,11.967676140782991,0.12154150197628455,22.151485264488638,0.6106719367588933,10-42%
38,20200401,5847.33127391,26,6,2,1,0,0,0,0,35,13,0.4262295081967213,4,35,4.3702375,9.952542372881357,25.530882352941173,10.0,-5.148355796493352,0.2420948616600791,11.601641987603434,0.11264822134387353,20.7804180820746,0.5187747035573123,10-42%
39,20200402,5976.10066332,78,6,3,2,1,0,0,0,90,5,0.0625,5,90,6.22068888888889,21.516666666666666,25.51544117647059,10.0,-4.124107844658067,0.28952569169960474,15.476353496980323,0.2855731225296443,19.826413915407937,0.4644268774703557,10-42%
40,20200403,5722.201593870001,45,8,2,2,2,1,0,0,60,3,0.2592592592592592,6,60,5.757966666666666,19.060245901639348,25.5,10.0,-3.590274990968343,0.3221343873517787,18.73806919746226,0.4496047430830039,19.058511119173488,0.42885375494071143,10-42%
41,20200407,7318.48717063,108,21,6,2,2,2,1,0,142,3,0.1547619047619047,7,142,9.17332,35.27661290322581,25.51544117647059,10.0,0.40092591188648896,0.5276679841897234,26.32066499206769,0.7934782608695652,19.91579174513355,0.4693675889328063,42-58%
42,20200408,6738.81945921,50,15,8,2,1,0,0,1,77,6,0.23,8,77,1.9982264705882355,25.081349206349202,25.5,10.0,1.8624054473896479,0.6077075098814229,28.51117078181528,0.8517786561264822,20.012692359873377,0.47430830039525695,58-90%
43,20200409,6530.58872812,70,9,9,4,1,0,0,1,94,8,0.2419354838709677,9,94,2.844429629629629,28.174999999999997,25.51544117647059,9.5,3.5302948600042576,0.6996047430830039,27.925440348182285,0.8389328063241106,19.926838193206713,0.4703557312252964,58-90%
44,20200410,6719.39353033,24,3,3,3,1,0,0,1,35,35,0.3518518518518518,10,35,-0.2178750000000002,16.305769230769233,25.5,10.0,2.0904154916776143,0.6235177865612649,22.666529304029304,0.6511857707509882,19.571432598801117,0.4575098814229249,58-90%
45,20200413,4989.20060966,39,7,1,1,0,1,0,0,49,26,0.2222222222222222,6,49,0.0948818181818182,13.586363636363636,25.312962962962963,9.5,0.7222549965070897,0.5464426877470356,16.93040646853147,0.36264822134387353,19.147709878586546,0.432806324110672,42-58%
46,20200414,5891.99881073,61,7,2,1,1,0,0,0,72,2,0.1818181818181818,5,72,3.00876,18.090298507462684,25.125925925925927,9.0,-0.5502976671964923,0.46640316205533594,15.908446795741572,0.30434782608695654,19.563351145237615,0.4565217391304348,42-58%
47,20200415,6409.33116242,39,8,2,1,1,1,0,0,52,3,0.3066666666666666,6,52,2.917981818181819,16.227941176470587,25.121891534391537,9.0,-1.0307150125912088,0.43675889328063244,16.623206411126187,0.34980237154150196,19.556544983980007,0.4545454545454546,42-58%
48,20200416,5948.69541105,55,13,4,1,1,0,1,0,75,3,0.1379310344827586,7,75,6.148215384615384,23.326086956521742,25.117857142857144,9.0,-0.7353287006692142,0.4555335968379447,19.524006732641144,0.4871541501976284,20.282695606037972,0.491106719367589,42-58%
49,20200417,7401.48145533,37,6,3,1,0,0,0,1,48,3,0.4418604651162791,8,48,0.1525100000000001,16.53214285714286,25.099603174603175,9.0,-1.1258587956141959,0.42984189723320154,19.37393884727804,0.4772727272727273,19.90060096318083,0.46837944664031617,42-58%
50,20200420,6171.61471638,58,10,3,2,1,0,0,0,74,2,0.2210526315789473,5,74,6.560636363636363,20.311971830985915,25.081349206349202,9.0,-0.8802585449458675,0.44367588932806323,19.15766178593299,0.46640316205533594,19.84887550241236,0.46640316205533594,42-58%
51,20200421,6491.792390729999,44,11,0,3,0,1,0,0,59,4,0.5902777777777778,6,59,4.513225,17.072222222222223,24.66126283846872,9.0,-1.5057402259070471,0.41403162055335974,18.368103901184888,0.432806324110672,19.068789032878307,0.42984189723320154,10-42%
52,20200422,6058.194389749999,74,7,3,1,0,0,1,0,86,4,0.596244131455399,7,86,5.428193333333335,20.66267123287671,24.241176470588236,9.0,-0.9399492519245634,0.4407114624505929,19.08412549306493,0.4624505928853755,18.993100049013893,0.4278656126482213,42-58%
53,20200423,6704.02637934,51,11,5,4,0,1,0,0,72,7,0.2,6,72,5.024966666666667,22.404054054054058,24.10808823529412,9.0,-0.7191396714001392,0.4575098814229249,20.864191580278913,0.5642292490118577,18.658556004969846,0.4061264822134387,42-58%
54,20200424,6250.68666977,0,3,4,3,1,0,0,0,33,37,0.3653846153846153,5,11,2.754295238095238,10.348333333333333,23.975,9.0,-2.0770641300992843,0.3962450592885376,17.019165324571148,0.36561264822134387,18.2299255562519,0.38438735177865613,10-42%
55,20200427,5565.414144619999,43,0,0,1,2,0,0,0,46,45,0.3333333333333333,5,46,-0.0657636363636363,10.535526315789472,23.65054347826087,9.0,-3.9501529150750123,0.299407114624506,12.236248458985301,0.13438735177865613,18.01582913622456,0.3754940711462451,10-42%
56,20200428,6737.195593529999,26,6,2,0,0,0,0,0,34,47,0.2608695652173913,3,34,-3.3368333333333333,8.26818181818182,23.326086956521742,9.0,-5.543024019101427,0.2203557312252964,9.543825956937798,0.035573122529644285,17.54155099047008,0.34288537549407117,10-42%
