,date,大金融,房地产,计算机,节能环保,汽车产业,基建,电池,光伏,家电,饰品,乡村振兴,电子,电力,医药生物,运输业,油气,有色金属,通信,传媒,化工,电网,机械,商贸零售,假期经济,造纸,军工,美容护理,教育,食品饮料,风电,煤炭,体育产业,钢铁,其他,电商,纺织服饰,核电核能,稀土永磁,氢能源,烟草,人形机器人,家居用品,充换电,储能,两轮车,检测服务,食品医疗
577,20220624,,4,,3,4,4,4,3,,3,2,1,1,,1,1,2,4,4,4,4,1,3,,2,3,4,2,4,4,3,1,4,1,,3,2,3,1,4,2,2,4,4,,2,
578,20220627,,4,,3,4,4,4,3,4,3,2,2,1,4,1,2,2,4,,4,4,1,4,,2,2,4,2,,3,3,1,4,1,4,3,3,3,1,4,1,1,4,4,,2,
579,20220628,,3,4,3,4,,,3,4,2,2,2,1,4,1,2,2,3,,3,3,1,4,,3,4,4,4,,4,3,1,4,2,4,2,4,1,1,4,1,1,4,4,,2,4
580,20220629,,4,4,2,2,4,4,4,,2,2,1,1,4,1,4,1,2,4,4,2,1,3,,3,3,4,3,,,3,1,4,4,4,2,3,2,1,4,3,1,,4,,3,
581,20220630,,4,4,4,2,,4,4,,3,2,2,1,4,1,2,1,3,,4,3,2,4,,3,,4,2,4,,3,1,4,3,4,1,1,2,1,4,1,3,,4,,3,
582,20220701,,3,4,3,,4,,3,4,4,3,1,1,4,1,1,2,3,4,2,4,2,3,,3,4,4,2,4,4,2,1,4,2,4,1,2,3,1,4,2,1,,4,,4,
583,20220704,,4,4,3,2,4,,4,4,4,1,1,1,4,1,1,3,3,4,4,2,2,2,,2,4,3,2,4,4,4,1,3,2,4,1,3,2,1,3,3,1,,4,,3,4
584,20220705,,3,4,3,3,4,,4,4,2,2,1,1,4,1,1,2,1,4,4,2,3,3,,3,,4,2,,4,4,1,4,2,4,3,2,1,1,3,2,1,4,4,,4,4
585,20220706,,4,4,3,4,4,4,4,,2,2,1,1,3,1,1,2,2,4,,3,1,4,,3,2,,2,4,4,4,1,4,3,4,4,3,1,2,4,2,1,,3,,3,
586,20220707,,4,3,3,2,,4,3,4,3,2,1,1,4,1,2,2,1,4,4,4,1,4,,4,3,4,2,,4,3,1,,3,3,2,2,1,1,4,1,2,4,4,,4,4
587,20220708,,3,3,3,3,4,,4,4,2,2,1,1,4,1,2,2,2,4,4,4,1,4,,4,4,4,2,,4,4,1,,3,,2,3,1,1,4,2,1,,3,,4,
588,20220711,,4,4,3,4,2,,3,4,2,2,2,1,3,1,1,2,4,1,4,4,2,2,,4,3,,4,,4,3,1,4,4,,3,3,1,1,2,1,3,4,4,,4,
589,20220712,,4,4,1,3,4,4,4,4,2,2,1,1,4,1,3,2,3,3,4,4,2,4,,4,4,,3,,,2,1,,4,3,2,3,2,1,3,1,1,4,4,,2,4
590,20220713,,3,,2,3,3,4,4,,3,3,1,1,4,1,2,2,4,4,4,4,1,,,3,2,4,4,,,4,1,3,4,4,3,4,1,1,1,2,2,,,,2,4
591,20220714,,4,4,3,3,4,,4,,2,3,1,1,2,1,4,2,4,3,3,3,1,4,,4,2,4,4,,4,2,1,4,4,4,1,3,1,1,2,2,2,4,,,3,4
592,20220715,,4,3,3,4,4,,4,4,4,2,1,1,4,1,1,3,4,4,2,3,1,3,,2,2,3,1,4,4,4,1,4,4,2,3,3,1,2,2,2,1,,4,,4,3
593,20220718,,4,4,2,4,3,,4,4,3,2,1,1,3,1,1,2,4,,4,4,1,4,,3,3,2,4,3,,3,1,4,,,2,4,3,1,2,1,2,4,,,4,
594,20220719,,3,,1,3,3,4,4,4,3,2,1,1,2,1,2,3,3,4,4,4,1,3,,4,4,2,2,4,4,4,1,,4,,1,4,2,2,1,2,1,4,4,,3,4
595,20220720,,3,4,1,2,2,,4,4,2,4,1,1,3,1,3,2,4,4,4,4,1,4,,2,3,1,3,4,,4,1,,4,4,4,3,2,2,2,3,1,,,,3,4
596,20220721,,3,4,1,3,4,,4,,4,3,1,1,3,1,3,2,4,4,4,3,1,4,2,3,2,2,4,4,,4,1,4,4,4,2,4,2,1,1,2,2,4,,,3,
597,20220722,,4,4,1,4,3,4,4,,3,4,1,1,2,1,1,3,3,4,2,2,2,4,,4,4,2,4,4,,3,1,4,4,2,2,4,3,1,1,2,3,,,,3,4
598,20220725,,3,4,1,2,2,4,4,,4,4,1,1,2,1,1,2,4,4,2,3,1,4,,3,3,2,3,4,4,4,1,4,4,4,3,4,2,1,1,2,3,4,,,3,4
599,20220726,,3,4,1,4,4,,4,4,4,3,1,1,2,1,1,2,3,,2,3,2,,,4,4,3,4,3,,3,1,,4,4,1,4,4,1,2,2,2,4,,,2,4
600,20220727,,4,4,1,2,4,4,4,,2,3,1,1,4,1,2,1,4,4,2,2,2,4,,4,3,3,3,4,,2,1,4,4,4,1,3,3,1,2,3,3,,,,4,
601,20220728,,3,4,2,3,4,4,4,4,2,3,1,1,4,1,2,2,4,4,3,2,1,,,4,3,1,3,4,4,2,1,4,4,4,1,3,3,1,2,1,2,4,4,,,
602,20220729,,3,,3,3,,,4,4,4,2,1,1,4,1,1,2,3,4,3,3,2,4,,3,4,1,4,4,4,2,1,4,,4,2,3,2,1,2,1,2,,4,,4,4
603,20220801,1,3,,1,4,4,,4,,3,2,1,1,,1,1,2,4,4,4,2,2,4,,4,3,2,3,4,,3,1,4,4,4,2,3,2,1,3,2,3,4,,,4,4
604,20220802,1,4,,2,4,4,,4,4,3,2,1,1,4,1,1,4,4,3,3,3,2,3,,4,2,3,4,4,4,4,1,,3,,2,4,2,1,1,2,2,4,,,4,3
605,20220803,,3,,1,4,4,4,4,,3,4,1,1,4,1,1,4,3,4,2,2,2,3,,2,2,2,4,3,4,3,2,4,4,4,4,3,1,1,1,2,1,4,4,,3,
606,20220804,,4,,1,4,4,2,4,4,4,3,1,1,2,1,1,3,3,4,3,4,1,3,,3,2,2,2,4,4,4,2,,4,4,2,4,1,1,2,3,1,4,4,,4,
607,20220805,1,3,,1,4,4,4,4,4,4,4,1,1,3,1,1,3,3,3,3,2,1,,,2,2,1,4,,4,4,2,,3,4,2,3,2,1,2,4,2,4,4,,4,4
608,20220808,2,4,,1,4,4,4,4,4,3,4,1,1,,1,2,3,2,4,2,1,1,4,,3,1,3,4,,4,3,1,2,3,4,2,4,2,1,4,3,2,3,,,4,4
609,20220809,,4,4,1,3,4,4,3,4,1,2,1,1,3,1,4,3,3,4,3,1,2,4,,2,2,1,4,4,,2,2,4,2,4,1,3,2,1,4,3,3,4,4,,4,
610,20220810,,3,4,2,3,,4,3,4,2,3,1,1,4,1,1,2,2,4,2,1,2,4,,2,3,1,4,4,,1,4,4,3,4,1,3,2,1,4,4,3,4,4,,3,4
611,20220811,,3,4,1,3,4,4,4,,4,3,1,1,3,1,2,2,3,3,2,1,1,4,,2,3,1,2,4,4,2,4,4,4,3,2,4,2,1,4,4,1,4,4,,3,
612,20220812,,3,4,1,2,4,4,4,,3,4,1,1,3,1,4,2,3,2,2,2,1,3,,1,4,2,4,4,4,1,4,4,4,4,1,3,2,1,4,4,3,3,,,2,
613,20220815,,3,,1,4,4,,4,,3,4,1,1,4,1,1,2,3,3,2,3,2,4,,3,2,4,2,,4,2,4,4,4,4,1,3,1,1,4,4,3,2,4,,2,
614,20220816,,3,4,2,4,4,4,4,4,3,4,1,1,4,1,1,3,2,2,4,1,1,4,,2,1,3,3,3,4,2,4,,4,4,1,3,1,2,4,4,3,2,,,3,
615,20220817,,2,,1,4,4,4,4,,4,4,1,1,3,1,1,3,3,2,3,2,1,4,,4,2,3,4,3,4,2,4,,4,4,3,4,1,1,3,2,2,4,,,2,
616,20220818,,2,,2,4,4,,4,4,4,3,1,1,3,1,1,2,3,1,4,3,2,4,,4,1,2,3,3,4,4,4,,4,4,2,4,1,1,3,2,2,4,,,3,
617,20220819,,2,4,1,4,4,,4,,4,4,1,1,3,1,1,3,2,1,4,2,1,,,4,2,2,3,3,4,3,3,4,4,4,2,4,3,1,4,3,2,2,,,4,
618,20220822,,3,4,2,3,4,,4,4,4,4,1,1,3,1,1,3,4,3,2,1,1,4,,2,2,2,2,4,4,3,2,4,4,4,1,4,2,1,3,2,4,1,4,,3,4
619,20220823,,2,4,2,4,,,3,4,3,4,1,1,2,1,1,4,3,4,3,1,1,4,,3,2,4,4,4,4,4,2,4,3,4,1,3,2,1,3,2,2,1,4,,3,4
620,20220824,,4,4,2,4,4,4,3,4,3,4,1,1,2,1,1,1,4,3,1,2,3,4,,4,2,,4,4,,3,2,4,3,4,2,,2,1,3,2,3,1,4,,1,4
621,20220825,,4,4,1,2,,,4,4,1,4,1,1,4,1,2,2,4,4,1,4,3,4,,4,2,,3,,,4,2,3,3,3,2,4,1,1,4,2,2,3,4,,3,
622,20220826,,4,4,1,2,4,,4,,2,3,1,1,4,1,4,2,4,1,3,4,2,3,,4,2,,3,,,3,3,4,4,4,1,4,2,1,3,2,2,1,4,,4,
623,20220829,,4,4,2,2,4,,4,4,3,4,1,1,3,1,2,4,4,1,3,2,2,3,,4,3,,4,,4,2,2,,3,4,1,4,3,1,2,1,4,1,4,,4,3
624,20220830,,2,4,3,,4,4,4,4,4,3,1,1,2,1,1,4,2,1,3,3,2,3,,4,3,4,2,4,4,4,2,4,,4,2,3,1,1,3,1,4,1,3,,4,2
625,20220831,,3,,4,4,4,,4,,4,3,1,1,2,1,2,4,3,2,4,2,2,3,1,4,2,4,3,4,4,,1,4,,,3,4,1,1,2,2,3,1,4,,3,4
626,20220901,1,3,,2,3,4,,4,,4,3,1,1,4,1,1,4,3,4,4,1,1,2,,4,2,4,3,4,4,3,2,4,4,,2,3,1,1,2,2,4,2,4,,3,4
627,20220902,,3,4,4,4,3,,4,,4,3,1,1,2,1,2,4,2,1,3,4,3,4,,4,2,3,3,4,4,2,2,,4,,2,3,1,1,1,4,2,1,,,4,4
628,20220905,1,2,4,4,3,4,,4,3,4,,1,1,3,1,2,3,3,3,4,2,1,3,1,4,2,4,4,,4,2,2,4,4,,2,2,1,1,3,4,3,1,4,,4,4
629,20220906,,3,4,3,3,4,,3,4,3,4,1,1,4,1,2,4,2,4,3,2,1,3,,2,2,4,4,,,2,2,4,4,,1,3,1,1,2,4,4,1,4,1,4,4
630,20220907,,2,4,4,4,4,,4,4,2,4,1,1,3,1,2,4,3,4,4,2,2,3,1,3,1,,4,,4,3,1,4,4,,2,3,1,1,2,3,3,2,,,4,4
631,20220908,,4,,,4,,4,4,4,2,4,1,1,4,1,1,4,4,3,2,3,3,4,,3,2,4,1,,,3,2,3,4,,2,4,1,1,4,2,2,1,4,,3,2
632,20220909,,3,,4,4,4,4,4,4,2,3,1,1,2,1,1,3,3,4,2,4,2,3,,2,1,4,1,4,,3,2,4,4,4,2,4,1,1,3,4,1,4,,,2,3
633,20220913,,3,4,4,,4,4,3,4,2,3,1,1,4,1,2,3,4,4,4,3,2,2,,4,1,4,3,,4,4,2,,4,,1,2,1,1,2,3,4,1,4,,2,3
634,20220914,,3,,4,,4,,4,4,3,2,1,1,3,1,1,4,2,3,3,3,2,4,,4,1,4,2,,4,2,2,4,,,3,4,1,1,4,2,4,1,4,,2,4
635,20220915,,3,4,4,,,,4,4,4,2,1,1,4,1,1,3,3,4,1,2,2,4,,3,2,4,2,4,4,3,3,4,,4,2,1,1,1,4,2,3,2,4,,4,3
636,20220916,,4,,2,,4,,4,4,4,2,1,1,3,1,1,3,2,4,2,3,2,4,,4,2,4,4,4,3,2,3,4,4,4,2,1,1,1,3,1,3,1,4,,4,3
637,20220919,,2,4,4,,,4,3,,4,2,1,1,4,1,1,2,1,3,3,4,4,4,,3,1,4,3,2,4,2,4,3,4,3,2,2,1,1,4,4,4,1,4,,3,2
638,20220920,,3,4,4,2,,4,4,4,4,2,1,1,4,1,2,4,1,4,3,3,2,4,,3,1,,2,4,4,2,2,4,4,,1,2,1,1,3,3,4,1,4,,3,3
639,20220921,,2,4,2,4,4,,4,4,,4,1,1,4,1,1,3,2,4,2,3,2,4,,3,2,4,3,4,3,4,3,,4,,2,1,1,1,4,3,4,1,4,,2,3
640,20220922,,2,4,1,,4,4,4,,3,3,1,1,4,1,2,3,2,,1,4,2,4,,2,1,4,3,4,4,4,2,4,4,4,3,3,1,1,3,3,4,1,4,,2,2
641,20220923,,1,,1,,4,,4,4,4,3,1,1,4,1,3,4,3,4,1,2,1,4,,4,2,4,3,,4,4,2,4,,,2,2,2,1,4,3,3,4,3,,2,2
642,20220926,,3,3,1,4,4,4,4,4,4,2,1,1,4,1,1,2,4,4,2,3,1,2,,4,2,,,4,4,3,1,4,4,4,2,3,1,1,3,3,3,2,3,,2,4
643,20220927,,4,3,1,,4,,3,4,4,3,1,1,4,1,2,4,,4,2,4,2,3,,4,2,4,2,,4,3,1,3,4,2,1,3,1,1,4,3,2,2,4,,4,4
644,20220928,,3,3,3,,4,4,4,4,3,2,1,1,4,1,1,4,4,4,2,4,1,2,,4,2,,2,4,4,4,1,3,4,4,4,3,1,1,3,2,2,2,3,,,
645,20220929,,3,3,2,4,4,4,2,4,4,2,1,2,3,1,1,3,3,,2,4,1,3,,4,1,4,4,4,2,4,1,4,4,4,2,3,1,1,2,2,4,1,3,,4,4
646,20220930,,4,4,2,,4,4,2,4,4,2,1,4,4,1,1,3,4,3,3,4,1,4,,4,1,,4,,3,,2,3,3,4,3,3,1,1,1,4,2,2,2,,4,2
647,20221010,,4,3,4,2,,4,2,4,4,2,1,3,4,1,1,3,4,3,4,4,1,4,,4,1,4,4,4,1,4,2,2,1,3,2,3,1,1,2,4,3,2,2,,4,3
648,20221011,,4,3,3,4,4,4,2,4,4,1,1,2,3,1,2,1,4,4,3,3,1,,,4,1,,2,,,4,2,3,1,2,3,2,3,1,2,4,,4,4,,4,4
649,20221012,,2,3,1,3,4,4,4,4,3,2,1,2,4,1,1,4,3,,2,3,1,4,,4,1,4,2,4,4,4,2,4,4,,3,3,2,1,1,4,1,3,4,,2,3
650,20221013,,2,4,1,4,4,4,3,4,3,2,1,2,4,1,1,2,3,,3,4,1,3,,4,1,4,1,,4,3,2,4,4,2,1,3,1,3,2,4,2,4,4,,4,3
651,20221014,,1,4,1,2,4,4,2,4,4,2,1,4,,1,3,2,4,4,3,4,1,4,,,1,4,3,,4,3,1,3,2,2,2,3,1,1,4,4,2,4,3,,3,4
652,20221017,,3,4,1,,4,2,2,3,4,2,1,4,4,1,4,4,3,4,,4,1,3,,4,1,,2,,4,4,1,2,1,3,3,3,1,2,4,2,2,4,3,,4,4
653,20221018,,3,4,2,4,,4,2,4,4,2,1,4,4,1,3,3,4,,4,4,1,4,,4,1,4,3,,3,4,1,2,1,4,2,3,1,1,2,2,2,4,3,,3,
654,20221019,,3,4,2,4,4,4,2,4,4,3,1,3,,1,2,3,4,,4,3,1,4,,4,1,4,2,,3,4,1,2,1,4,3,4,1,2,3,2,1,4,2,,4,
655,20221020,,3,3,2,,4,4,4,2,4,1,1,2,4,1,2,4,3,,4,3,1,4,,3,1,4,4,,2,4,1,2,1,4,3,4,1,4,3,3,2,2,4,,4,
656,20221021,,3,3,2,,,4,4,3,,2,1,2,4,1,1,4,4,4,4,3,1,4,,2,1,4,3,4,1,3,1,3,4,4,2,,1,2,2,4,2,3,4,,4,
657,20221024,,3,4,2,4,,4,2,2,4,4,1,1,4,1,2,4,3,,,2,1,4,,4,1,4,3,4,1,4,1,2,3,4,2,3,1,2,3,4,1,4,3,,3,4
658,20221025,,4,4,2,4,4,4,3,3,4,4,1,3,4,1,1,3,3,,4,3,1,4,,4,1,4,2,,2,3,1,2,2,3,2,4,1,1,2,2,1,4,4,,4,
659,20221026,,1,4,4,4,,4,2,4,4,3,1,2,,1,1,4,3,4,4,2,1,3,,3,1,4,4,4,2,4,1,3,2,3,1,3,1,3,4,2,2,4,2,,4,
660,20221027,,2,4,3,2,4,4,2,4,3,3,1,4,4,1,1,4,3,,4,2,1,4,,3,1,4,4,,4,3,1,4,2,2,1,,1,4,2,2,3,4,3,,4,
661,20221028,,2,4,2,4,4,4,2,4,3,3,1,4,,1,1,4,3,,4,3,2,3,,4,1,4,1,4,2,4,1,4,3,4,1,4,1,2,2,3,1,4,2,,3,
662,20221031,,2,,3,4,4,4,2,4,4,2,1,4,4,1,1,3,2,4,4,2,1,2,,3,1,4,4,4,2,3,1,3,2,3,2,4,1,4,1,4,1,4,3,,3,4
663,20221101,,2,4,1,4,,4,4,2,4,2,1,3,4,1,1,4,3,3,4,3,1,3,,2,1,4,4,4,2,4,1,3,4,,3,4,1,3,2,2,1,4,2,,4,
664,20221102,,2,4,3,4,4,4,4,4,,2,1,2,4,1,1,3,4,4,3,3,1,3,,2,1,,2,,2,4,1,3,3,4,4,4,1,4,2,2,1,4,3,,4,
665,20221103,,4,3,1,4,4,3,3,3,4,3,1,3,4,1,1,4,4,,4,2,1,2,,2,1,4,3,,2,4,1,2,2,4,2,3,1,4,2,4,4,4,1,,4,
666,20221104,,2,4,2,2,4,4,4,4,4,2,1,1,4,1,1,,4,,,2,1,2,,2,1,4,2,,3,4,1,4,3,4,3,4,1,4,3,3,,,3,,3,4
667,20221107,,4,4,3,2,4,3,2,4,4,4,1,2,,1,1,4,3,,4,2,1,2,,1,1,,2,,2,3,1,3,2,4,3,4,1,4,3,4,,4,4,,4,
668,20221108,,3,4,2,,4,3,3,4,3,3,1,1,4,1,4,4,4,,4,2,1,4,,2,1,,2,,4,2,1,2,3,1,2,2,1,4,4,3,,,4,,4,4
669,20221109,,3,4,2,2,3,4,1,4,4,2,1,2,4,1,4,4,1,,,3,1,4,,2,1,4,3,4,4,3,1,4,2,3,2,4,1,3,2,4,,,4,,4,4
670,20221110,,4,3,4,3,4,3,3,4,4,4,1,3,4,1,1,1,2,,4,2,1,3,,2,1,4,4,4,3,2,1,4,2,3,2,4,1,1,2,4,,4,,,4,2
671,20221111,,4,4,2,,,4,2,4,4,3,1,1,4,1,3,4,2,,4,3,1,2,,4,1,4,3,4,4,3,1,3,2,3,2,4,1,2,1,2,4,,4,,3,4
672,20221114,,4,4,1,4,,4,2,4,3,4,1,4,3,1,3,4,3,,4,3,1,1,,2,1,4,3,3,2,2,1,4,4,4,2,4,1,2,2,3,3,4,4,,2,1
673,20221115,,4,4,1,,4,4,4,4,2,4,1,2,3,1,3,3,3,,4,3,1,4,,3,1,4,2,4,4,2,1,4,,3,2,4,1,3,2,2,2,4,4,,1,1
674,20221116,,3,,1,4,,4,4,4,3,3,1,1,3,1,2,,2,,4,4,1,3,,4,1,3,2,,3,2,1,4,4,4,2,4,1,2,4,3,2,4,4,,2,4
675,20221117,,4,4,4,4,4,3,4,4,3,3,1,1,3,1,2,4,2,,,4,1,2,,3,1,4,2,4,2,3,1,4,4,4,3,4,1,2,2,3,2,4,,,1,1
676,20221118,,3,4,,,4,4,3,4,2,2,1,4,3,1,1,4,1,4,,4,1,3,,4,1,4,2,4,3,2,1,4,4,4,3,4,1,3,2,2,2,3,4,,1,2
677,20221121,,3,,3,4,4,4,4,4,2,2,1,4,2,1,2,3,4,,3,3,1,4,,4,1,3,2,4,2,3,1,4,4,4,2,4,1,1,2,1,3,,4,,1,4
678,20221122,,3,,4,4,4,4,3,4,3,2,1,2,2,1,1,4,2,3,4,3,2,,,4,1,4,4,4,2,3,1,,4,4,3,4,1,1,2,2,4,3,,1,1,4
679,20221123,,3,4,4,,4,4,4,4,2,4,1,4,2,1,2,4,2,4,4,3,2,4,,3,1,3,3,3,3,2,1,,4,4,1,4,1,1,3,2,2,,,,1,4
680,20221124,,2,,4,,4,,4,4,2,4,1,1,2,1,1,2,3,4,3,2,3,4,,2,1,,,3,4,3,2,,4,3,1,4,1,4,3,4,4,4,4,,1,2
681,20221125,,3,4,4,,4,,2,2,3,4,1,2,2,1,1,4,3,,4,3,2,4,,2,1,4,3,4,4,3,1,4,2,4,1,3,1,2,3,3,4,4,4,1,1,4
682,20221128,1,4,4,2,,4,4,3,2,2,,1,1,4,1,1,3,2,,4,2,3,4,,2,1,4,2,4,4,2,1,3,3,3,1,4,1,4,4,4,3,4,4,,3,3
683,20221129,,2,4,3,4,,4,3,4,1,3,1,1,4,1,3,4,1,,4,2,3,3,,2,1,4,2,4,,2,1,4,4,4,2,2,1,4,3,4,1,4,4,,2,3
684,20221130,,1,4,4,2,,,4,3,4,4,1,1,4,1,1,2,2,,4,3,3,3,,1,2,4,3,4,4,4,2,3,4,,2,2,1,4,3,4,2,4,4,,1,3
685,20221201,,2,4,,,4,4,4,3,2,4,1,3,4,1,2,3,1,,4,2,1,3,,1,1,4,2,3,3,4,1,4,4,4,2,4,1,4,2,3,1,4,3,,4,2
686,20221202,,1,3,4,2,4,,3,4,4,4,1,4,4,1,3,3,1,,,2,2,4,,2,1,4,2,2,4,3,1,4,2,4,4,4,1,3,2,3,1,4,3,,4,
687,20221205,,1,4,2,,4,4,3,4,2,2,1,3,4,1,2,3,2,,4,3,2,2,,1,1,,2,3,4,4,1,4,3,,4,3,1,4,4,4,1,,4,,4,
688,20221206,,2,3,1,4,,4,3,4,2,2,1,3,,1,3,3,2,,4,2,2,4,,1,1,4,4,3,3,4,1,4,4,4,3,4,1,2,4,2,1,,4,,4,4
689,20221207,,3,4,2,,,3,4,4,2,4,1,3,4,1,3,3,2,,4,1,1,4,,3,1,4,2,2,2,,1,4,4,3,4,,1,2,4,3,1,4,4,,,
690,20221208,,2,4,3,,,4,4,4,3,3,1,3,4,1,2,3,4,4,4,1,1,3,,2,1,,2,1,2,,2,4,3,3,4,4,1,2,4,4,1,2,4,,4,4
691,20221209,,1,3,3,,,4,4,3,3,3,1,4,4,1,1,3,2,4,4,4,1,2,,2,1,4,2,1,2,,2,4,4,4,4,4,1,2,2,3,1,4,3,,4,4
692,20221212,,2,3,3,,,4,4,3,4,1,1,4,4,1,1,3,2,4,4,2,1,3,,3,1,4,2,2,4,,1,4,4,3,4,,2,3,4,2,1,2,4,,4,4
693,20221213,,2,,2,4,,3,4,3,4,2,1,4,4,1,1,3,2,4,4,1,1,3,,3,1,4,,1,2,4,2,4,3,3,4,3,1,2,4,2,4,4,4,,4,
694,20221214,,2,4,3,,,4,4,4,4,2,1,4,3,1,1,4,3,4,2,2,1,3,,4,1,4,4,1,2,4,1,3,2,2,,4,1,3,3,2,,3,4,,4,
695,20221215,,2,4,3,4,,4,4,4,3,2,1,4,,1,1,2,1,,4,1,1,3,,4,1,4,4,3,3,,2,2,2,2,,4,1,4,4,3,3,2,4,,4,
696,20221216,,2,4,2,,,,4,4,3,2,1,3,,1,1,3,2,4,3,3,1,2,,3,1,4,2,1,1,4,2,3,4,3,4,4,1,4,4,4,4,,4,,,
697,20221219,,2,3,2,4,,4,4,4,3,2,1,3,,1,1,3,1,4,,1,2,3,,3,1,4,2,3,2,4,1,2,4,4,4,4,1,2,4,3,4,4,4,,,4
698,20221220,,3,4,2,,,4,4,3,3,4,1,4,,1,1,2,2,,4,1,2,2,,2,1,4,4,3,1,,1,3,4,2,4,4,1,4,4,2,4,4,3,,,3
699,20221221,,2,3,2,4,,4,4,4,4,3,1,4,,1,1,4,3,,4,2,1,2,,2,1,4,4,1,2,4,1,3,4,2,,,1,3,3,3,,4,4,,,
700,20221222,,2,3,4,,,4,4,4,4,2,1,3,,1,2,3,4,4,4,1,1,3,,2,1,3,4,1,2,,1,4,3,2,4,,1,2,4,3,,4,4,,,
701,20221223,,3,4,,,,3,2,3,4,1,1,3,,1,2,3,4,3,4,2,1,2,,4,1,2,,1,4,,1,4,4,4,4,4,2,3,4,2,4,1,4,,,
702,20221226,,4,3,4,,,4,4,4,4,2,1,4,4,1,1,4,3,,4,2,1,2,,2,1,3,4,4,,,1,3,3,3,4,,1,2,2,1,3,2,4,,,
703,20221227,,3,4,,,,4,4,4,3,2,1,4,,1,1,4,4,4,4,2,1,3,,3,1,3,4,1,3,,1,2,2,4,4,4,2,2,4,2,,1,3,,,
704,20221228,,2,4,4,4,,3,3,4,4,1,1,4,4,1,1,3,3,3,4,2,2,2,,4,1,3,2,3,,4,1,4,2,4,4,4,1,2,2,1,4,3,4,,,
705,20221229,,2,4,4,4,,3,4,4,4,2,1,3,4,1,1,4,4,,3,1,1,2,,3,2,4,4,2,3,4,1,3,1,4,4,,1,2,3,2,,2,3,,4,
706,20221230,,2,4,4,4,4,4,3,3,4,1,1,4,4,1,1,3,4,4,,2,1,2,,3,1,2,3,1,3,4,1,2,2,4,3,4,1,2,3,2,4,4,4,,,
707,20230103,,2,2,4,4,,4,3,4,4,1,1,4,,1,2,3,3,,4,2,1,2,,4,1,3,2,4,3,4,1,3,3,4,4,,1,4,2,2,1,4,4,,,
708,20230104,,4,4,4,4,,2,3,4,3,2,1,2,4,1,3,4,3,1,,2,1,2,,3,1,3,3,4,2,4,1,4,2,4,3,4,1,4,4,4,,1,2,,,
709,20230105,,3,2,4,4,,3,2,,4,2,1,3,,1,1,3,2,4,3,3,1,2,,3,1,2,4,4,1,4,1,4,1,4,4,4,2,4,3,2,4,4,4,,,
710,20230106,,3,3,4,4,,4,4,4,4,1,1,2,4,1,2,4,4,,,2,1,2,1,3,1,3,4,4,2,4,1,3,2,4,4,,1,2,3,2,4,3,4,,,3
711,20230109,,4,2,4,,,4,4,4,4,1,2,4,,1,1,3,3,,4,3,1,2,,3,1,4,3,,2,,1,3,3,,4,,2,2,4,1,,,2,,4,4
712,20230110,,3,3,3,,,4,4,4,4,2,1,4,4,1,1,3,3,,4,2,1,2,2,4,1,4,4,4,3,,1,2,2,4,3,,1,1,4,2,3,4,2,,,4
713,20230111,,3,4,4,,,4,4,4,3,2,1,,4,1,1,3,3,4,4,1,1,2,,2,1,3,,4,2,4,1,2,2,3,4,,1,2,4,2,3,4,4,,,4
714,20230112,,4,4,4,,4,3,4,3,4,1,1,3,4,1,1,4,3,,4,3,1,1,,2,2,4,,,4,4,1,2,2,3,4,,2,2,4,1,3,,2,,,
715,20230113,,3,3,2,,,2,4,4,4,2,1,4,,1,3,,4,3,4,3,1,2,,2,1,4,3,4,4,,1,2,2,1,4,4,1,1,4,2,3,4,4,,4,
716,20230116,,3,3,3,,,4,4,2,4,2,1,4,,1,2,4,4,4,,2,1,3,2,2,1,3,4,,3,,1,2,3,4,4,,1,1,4,1,4,4,3,,4,
717,20230117,,2,4,,,4,4,4,3,4,2,1,3,,1,2,4,4,4,4,2,1,2,2,2,1,3,4,4,2,,1,3,3,3,4,4,1,1,3,1,4,4,3,,4,
718,20230118,,2,4,4,,4,3,4,3,4,4,1,4,,1,2,4,4,4,,1,1,2,,2,1,1,4,4,2,4,1,3,2,3,4,4,1,3,3,2,3,,2,,,
719,20230119,,3,3,4,,4,3,4,4,4,2,1,2,,1,2,4,4,4,4,2,1,2,,2,1,2,4,4,3,4,1,2,1,3,4,4,1,3,3,1,4,4,3,,,
720,20230120,,4,4,3,,,3,4,3,4,3,1,2,4,1,4,,4,,4,4,1,2,,1,1,2,,3,2,,1,2,2,4,,4,1,3,4,2,,4,3,,,4
721,20230130,,3,4,4,,,3,3,4,3,4,1,4,,1,3,4,3,4,4,2,1,2,,1,1,2,,2,4,4,1,1,3,4,4,,2,1,4,2,,4,2,,,
722,20230131,,3,4,4,1,,4,2,4,3,4,1,4,,1,3,4,3,4,4,3,1,4,,2,1,3,,2,2,4,1,2,3,4,4,3,1,2,4,1,4,2,2,,,
723,20230201,,3,3,2,,,2,3,3,4,4,1,2,,1,4,4,3,4,4,2,1,4,,1,1,2,4,,3,4,1,1,2,4,,4,1,3,4,2,4,3,4,,,
724,20230202,,3,4,4,4,,3,2,3,3,4,1,2,4,1,4,3,2,4,4,2,1,1,,2,1,3,4,,,4,1,1,2,4,4,4,1,3,,2,2,4,4,,,
