,trade_date,ts_code,industry,name,pct_chg,limit_amount,fd_amount,first_time,last_time,open_times,up_stat,limit_times,limit
3,20231227,002748.SZ,化学原料,世龙实业,-10.0,,,93003,,3,4/5,,Z
4,20231227,002771.SZ,互联网服,真视通,3.47,,,95842,,5,1/2,,Z
5,20231227,002945.SZ,证券,华林证券,5.63,,,112512,,1,0/0,,Z
6,20231227,002981.SZ,消费电子,朝阳科技,4.63,,,100230,,1,0/0,,Z
7,20231227,301318.SZ,消费电子,维海德,13.89,,,94200,,1,0/0,,Z
8,20231227,600621.SH,证券,华鑫股份,6.97,,,112822,,1,0/0,,Z
9,20231227,603037.SH,汽车零部件,凯众股份,4.84,,,93139,,1,0/0,,Z
10,20231227,603138.SH,软件开发,海量数据,4.48,,,93517,,2,0/0,,Z
11,20231227,603739.SH,农牧饲渔,蔚蓝生物,-4.34,,,93125,,1,2/3,,Z
12,20231227,605300.SH,食品饮料,佳禾食品,7.94,,,131447,,1,0/0,,Z
