,date,成交量,1,2,3,4,5,6,7,7+,涨停数,跌停数,炸板率,连板高度,连板股数,连板溢价,l_emo,l_bar,h_bar,weighted_emo,weighted_emo_R,short,short_R,long,long_R,position
224,20201207,7687.10058345,30,1,3,0,1,0,0,0,35,9,0.3,5,35,3.283833333333333,32.400000000000006,52.38571428571427,10.0,-19.81766041983732,754.0,-14.616457354170752,47.24923698129259,-24.34476403133885,35.58649255815744,10-42%
225,20201208,7015.010866410001,27,5,0,2,0,1,0,0,35,13,0.2553191489361702,6,35,4.3312,32.929203539823014,52.37142857142857,10.0,-20.384307407835696,760.0,-19.427901661701974,40.06752325683267,-25.28574115486428,35.288099157940366,10-42%
226,20201209,7913.469900829999,23,6,4,0,0,0,0,0,33,13,0.3125,3,33,3.6900375,29.677533039647578,52.31001984126984,10.0,-20.938389112822307,772.0,-21.44461351873133,38.53856413858206,-24.87046011793495,35.65959197829162,10-42%
227,20201210,7090.6964035500005,23,2,3,2,0,0,0,0,30,18,0.4230769230769231,4,30,4.36722,27.322368421052637,52.24861111111112,10.0,-21.988057522667873,794.0,-22.936315922928763,37.36155007641287,-24.765246134297293,35.60494579188309,10-42%
228,20201211,8346.990441999998,15,3,1,2,1,0,0,0,22,19,0.3333333333333333,5,22,3.0483857142857143,21.455895196506557,51.84652777777778,10.0,-23.57051749585914,832.0,-25.20140398020753,35.640927175550594,-24.82807786413393,35.5979259731939,10-42%
229,20201214,7095.71969326,37,6,1,0,2,1,0,0,47,18,0.2033898305084746,6,47,4.315171428571428,43.06956521739131,51.444444444444436,10.0,-25.80777683053066,881.0,-28.850257461657094,33.408722911490294,-25.079742997327703,35.41024096985182,10-42%
230,20201215,7094.258330449999,24,6,3,0,0,2,0,0,35,14,0.2553191489361702,6,35,4.14899,32.95887445887447,50.92402945113788,10.0,-23.561261065657895,831.0,-22.19404447065046,37.85673429562278,-24.291838439039022,35.62068143218187,10-42%
231,20201216,7008.276102389999,16,6,2,1,0,0,2,0,27,20,0.425531914893617,7,27,3.7485363636363633,26.222844827586215,50.40361445783133,10.0,-23.016760768206773,823.0,-18.180607619248352,41.48269537596614,-24.43143921105181,35.62751386407491,10-42%
232,20201217,7915.7702277,39,3,4,1,1,0,0,2,50,8,0.0909090909090909,8,50,6.032609090909091,47.50858369098713,50.28658983761132,10.0,-24.172899501985746,851.0,-22.072771006715392,37.96862526919439,-25.38358753800853,35.19532399430482,10-42%
233,20201218,7710.156374579999,31,4,1,2,0,1,0,2,41,8,0.293103448275862,9,41,5.285954545454545,39.72735042735044,50.1695652173913,9.5,-21.533350196477542,787.0,-17.382249495472273,42.36403635141039,-24.76320402286309,35.567417011533806,10-42%
234,20201221,8641.488576200001,41,7,2,0,1,0,0,1,52,8,0.2876712328767123,10,52,4.09088,49.41489361702128,50.025105189340806,10.0,-19.23448873523769,743.0,-12.644713474531386,51.139530743577886,-24.561291024138974,35.68873029364172,10-42%
235,20201222,9573.64849702,25,7,3,0,0,0,0,1,36,12,0.3454545454545454,11,36,2.2652454545454552,36.23432203389831,49.88064516129032,10.0,-16.81788482017049,706.0,-8.61186424147856,64.8653820564142,-23.472219443653024,36.020122488769246,10-42%
236,20201223,9288.49842144,40,7,4,2,0,0,0,0,53,8,0.2428571428571428,4,53,6.7591,47.88523206751056,49.6477693891558,10.0,-16.619288586191864,701.0,-11.19084211277683,54.97270320795608,-23.07988378092631,35.92218624887943,10-42%
237,20201224,8258.88983331,26,6,3,2,2,0,0,0,39,32,0.35,5,39,4.947676923076923,35.58865546218488,49.41489361702128,9.5,-14.323560029587114,653.0,-10.304391227773838,57.38372875769773,-21.611018405565158,37.04642712253653,10-42%
238,20201225,7936.015818149999,51,11,4,1,2,2,0,0,71,15,0.2526315789473684,6,71,6.66506923076923,63.17447698744772,49.36578014184397,9.0,-15.208124414615822,672.0,-12.516915843572466,51.49167126297625,-20.788959324321244,37.79837879643247,10-42%
239,20201228,8808.61979533,46,7,5,3,1,1,2,0,65,17,0.1975308641975308,7,65,7.453895,59.27291666666667,49.41489361702128,9.0,-10.007422187260218,570.0,-4.1764956886757165,112.57679421614806,-17.786918573840097,40.07365950514684,42-58%
240,20201229,8595.36816421,42,14,2,2,0,1,0,1,62,50,0.225,8,62,0.4418947368421051,56.2390041493776,49.6477693891558,9.0,-7.125704816405376,507.0,3.9682381889690808,-71.5762885908873,-16.018140344130742,41.3917050356641,42-58%
241,20201230,8468.12733995,53,5,6,1,2,0,0,1,68,3,0.2093023255813953,9,68,3.56616,62.670661157024796,49.88064516129032,9.0,-4.3458879288059205,449.0,5.113593534321081,-51.800442230660636,-14.477102120402314,43.96439956194181,42-58%
242,20201231,9615.18104227,42,11,3,4,0,1,0,1,62,4,0.2790697674418604,10,62,4.44954,58.128806584362145,50.025105189340806,9.0,-2.1751985075427056,394.0,5.933431479958104,-42.48242679998417,-12.305418398578041,48.86509332084655,58-90%
243,20210104,11640.33086645,89,12,3,1,4,0,1,1,111,10,0.2237762237762237,11,111,5.27483,98.5561475409836,50.1695652173913,9.0,0.05200943904420052,342.0,6.253222602215177,-39.61905615034744,-11.295109223268014,51.90698891299745,58-90%
244,20210105,12660.84510052,59,12,3,3,0,2,0,2,81,16,0.25,12,81,4.600722727272726,74.50000000000001,50.28658983761132,9.0,8.142521715657168,169.0,22.396558681080357,-2.884525352258418,-6.849191563839655,74.58532686702337,58-90%
245,20210106,11669.30774784,42,4,1,1,1,0,2,2,53,12,0.2933333333333333,13,53,1.8052909090909093,51.601219512195115,50.40361445783133,9.5,11.904116713251929,121.0,28.62157461060651,-1.0613820449324942,-4.578230753415925,97.32541996074785,58-90%
246,20210107,12161.74628966,26,5,1,1,1,1,0,2,37,18,0.3728813559322034,14,37,4.229154545454545,38.73967611336033,50.92402945113788,10.0,9.539237900964801,147.0,14.721305756130283,-8.306239695683932,-3.3888589044626447,121.68959243520149,58-90%
247,20210108,11319.51382871,43,4,3,0,1,1,0,1,53,15,0.1969696969696969,15,53,4.255663636363637,53.21854838709675,50.40361445783133,10.0,3.550905414199118,266.0,-4.092057143836053,114.3904008889349,-3.5737419930690653,117.40459798351215,58-90%
248,20210111,12114.69255523,34,5,1,2,0,1,0,0,43,40,0.3384615384615385,6,43,3.08158,39.51244979919679,50.92402945113788,10.0,2.8544350404926764,279.0,-6.830983859439263,75.95259987951849,-2.090793867578588,178.44456101244756,58-90%
249,20210112,10898.63995928,62,8,0,0,2,0,1,0,73,7,0.1797752808988764,7,73,4.226711111111111,65.916,50.40361445783133,9.5,-2.134877697506223,392.0,-8.401979867805812,65.98468320450625,-2.689487372737339,146.7526828248409,58-90%
250,20210113,12341.560690339998,27,8,3,0,0,2,0,1,41,14,0.3880597014925373,8,41,4.370536363636363,39.14860557768924,50.92402945113788,9.0,-0.5828762905744028,353.0,-0.7609879057970741,518.7480443494255,-1.7927291994770407,202.3689519339049,58-90%
251,20210114,11210.618886200002,56,4,3,3,0,0,2,1,69,33,0.1375,9,69,4.743857142857144,63.3904761904762,50.40361445783133,9.0,-3.6635628315577464,432.0,-2.8881109230283544,151.96373083303473,-2.340134872030095,163.38380297728114,42-58%
252,20210115,10362.5018349,66,8,1,1,2,0,0,2,80,12,0.1578947368421052,10,80,4.240130769230769,72.9604743083004,50.92402945113788,9.0,-1.3597136895922126,372.0,-0.018704150564770705,19729.241532390784,-1.234188675639806,278.91536802279285,58-90%
253,20210118,9979.34514549,70,10,6,1,1,1,0,2,91,6,0.2222222222222222,11,91,7.578364285714286,82.84133858267714,51.444444444444436,9.5,2.4319074534559,287.0,10.252805331503941,-16.946307771456517,0.08843264118297167,-3527.1090310811364,58-90%
254,20210119,10409.130635619998,54,10,5,3,1,1,1,2,77,4,0.2142857142857142,12,77,6.635861904761904,71.99607843137254,51.52283197831977,10.0,8.549002629453309,161.0,22.115214375499185,-3.114814283727509,0.5221701896001062,-579.2705823403029,58-90%
